2022-12-06T06:22:20+00:00 INFO Start-Cartflows_Admin_Report_Emails::send_weekly_report_email
2022-12-06T06:22:20+00:00 INFO Send weekly emails to zohde07@gamil.com
2022-12-06T11:51:45+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:42:35+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:42:37+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:42:51+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:42:55+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:43:09+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:43:11+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:43:30+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:43:45+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:44:02+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:46:03+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:48:04+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:50:05+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:52:06+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:52:57+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:03+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:21+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:22+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:23+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:26+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:28+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:29+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:31+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:37+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:38+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:40+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:42+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:45+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:49+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:51+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:52+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:52+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:54+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:55+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:53:58+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:00+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:01+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:02+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:03+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:37+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:38+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:38+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:39+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:39+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:42+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:53+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:55+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:54:58+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:55:10+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:55:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:55:14+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:55:16+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:55:48+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:00+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:02+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:04+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:16+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:18+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:22+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:25+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:30+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:49+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:56:56+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:57:04+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:57:05+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:57:06+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:57:19+00:00 INFO Start-Cartflows_Frontend::redirect_to_thankyou_page
2022-12-06T12:57:19+00:00 INFO Only for thank you page
2022-12-06T12:57:19+00:00 INFO End-Cartflows_Frontend::redirect_to_thankyou_page
2022-12-06T12:57:59+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:58:01+00:00 INFO Is weekly report enabled: enable
2022-12-06T12:59:10+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:00:02+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:00:03+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:00:04+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:00:09+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:02:11+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:04:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:06:13+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:08:14+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:18:09+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:18:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:18:35+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:18:42+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:19:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:20:14+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:20:40+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:21:31+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:21:34+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:22:23+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:23:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:23:29+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:24:09+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:24:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:24:27+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:24:32+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:25:16+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:25:23+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:26:11+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:26:28+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:26:44+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:27:11+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:27:13+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:27:25+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:27:27+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:28:05+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:28:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:28:16+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:28:22+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:28:36+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:28:55+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:29:04+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:29:11+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:29:23+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:30:27+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:31:46+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:31:55+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:32:11+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:32:14+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:32:21+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:32:31+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:33:05+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:33:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:33:25+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:33:37+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:33:39+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:33:49+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:34:50+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:34:53+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:35:01+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:35:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:36:15+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:37:03+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:37:15+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:37:17+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:37:19+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:39:14+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:39:16+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:39:26+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:39:32+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:39:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:39:48+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:39:50+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:49:17+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:49:22+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:49:32+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:49:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:58:31+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:58:34+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:58:39+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:58:55+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:58:57+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:59:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:59:17+00:00 INFO Is weekly report enabled: enable
2022-12-06T13:59:31+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:01:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:01:43+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:01:44+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:01:59+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:02:14+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:02:20+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:02:22+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:02:26+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:02:52+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:03:02+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:04:03+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:04:32+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:04:49+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:04:52+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:05:16+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:06:20+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:08:22+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:09:45+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:10:46+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:12:47+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:14:48+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:16:49+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:18:50+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:24:03+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:24:23+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:24:25+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:25:05+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:25:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:25:16+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:25:22+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:25:53+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:25:55+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:26:19+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:26:23+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:26:25+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:27:25+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:27:27+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:28:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:28:21+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:28:24+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:29:12+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:29:15+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:30:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:30:20+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:30:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:31:44+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:31:59+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:32:01+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:35:33+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:35:36+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:35:40+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:36:04+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:37:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:37:07+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:37:10+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:38:33+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:38:35+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:38:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:38:51+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:38:53+00:00 INFO Is weekly report enabled: enable
2022-12-06T14:39:06+00:00 INFO Is weekly report enabled: enable
2022-12-06T21:23:45+00:00 INFO Is weekly report enabled: enable
2022-12-06T21:24:41+00:00 INFO Is weekly report enabled: enable
2022-12-06T21:25:45+00:00 INFO Is weekly report enabled: enable
2022-12-06T21:50:44+00:00 INFO Is weekly report enabled: enable
